Cluster,InvoiceNo,StockCode
0,546036,9
0,546037,9
0,546038,12
0,546062,20
0,546084,40
0,546087,5
0,546088,7
0,546089,31
0,546092,24
0,546100,21
0,546101,5
0,546105,44
0,546108,59
0,546110,7
0,546111,24
0,546113,23
0,546115,21
0,546116,36
0,546117,70
0,546122,15
0,546123,7
0,546133,52
0,546134,3
0,546135,10
0,546153,5
0,546155,26
0,546156,11
0,546157,5
0,546158,15
0,546159,13
0,546165,19
0,546169,2
0,546171,5
0,546182,25
0,546215,29
0,546216,14
0,546223,21
0,546235,20
0,546237,23
0,546239,16
0,546242,27
0,546243,19
0,546246,30
0,546247,7
0,546248,13
0,546250,18
0,546253,5
0,546254,10
0,546275,16
0,546301,5
0,546304,20
0,546314,19
0,546316,7
0,546317,25
0,546321,20
0,546322,4
0,546324,13
0,546330,9
0,546331,4
0,546365,59
0,546376,19
0,546377,3
0,546382,9
0,546383,24
0,546386,10
0,546387,17
0,546389,45
0,546391,7
0,546392,43
0,546394,39
0,546396,16
0,546398,13
0,546399,9
0,546401,3
0,546402,5
0,546403,17
0,546405,3
0,546414,23
0,546417,42
0,546419,21
0,546420,21
0,546421,37
0,546423,63
0,546424,21
0,546425,18
0,546426,48
0,546430,22
0,546431,17
0,546433,7
0,546434,14
0,546435,21
0,546436,5
0,546437,22
0,546440,32
0,546465,33
0,546498,81
0,546502,57
0,546508,4
0,546533,10
0,546534,33
0,546538,34
0,546544,16
0,546545,19
0,546549,43
0,546552,17
0,546553,9
0,546554,15
0,546556,11
0,546561,34
0,546562,19
0,546563,22
0,546622,25
0,546624,23
0,546625,25
0,546631,2
0,546635,43
0,546638,26
0,546639,19
0,546642,9
0,546643,30
0,546644,15
0,546646,21
0,546658,33
0,546659,9
0,546669,23
0,546670,107
0,546677,3
0,546679,47
0,546681,20
0,546682,22
0,546683,18
0,546685,21
0,546686,16
0,546687,22
0,546688,7
0,546689,13
0,546690,3
0,546691,3
0,546724,4
0,546729,12
0,546737,28
0,546742,32
0,546748,16
0,546752,5
0,546753,53
0,546755,30
0,546757,7
0,546761,7
0,546764,17
0,546769,44
0,546770,8
0,546771,26
0,546772,3
0,546776,8
0,546778,45
0,546781,23
0,546784,40
0,546787,12
0,546788,4
0,546790,14
0,546791,42
0,546829,4
0,546832,5
0,546837,19
0,546846,39
0,546848,3
0,546849,23
0,546850,95
0,546852,2
0,546855,30
0,546856,30
0,546857,16
0,546863,5
0,546866,33
0,546869,7
0,546872,2
0,546873,11
0,546874,2
0,546877,5
0,546883,16
0,546890,21
0,546908,11
0,546911,18
0,546912,64
0,546913,49
0,546914,7
0,546915,19
0,546916,3
0,546918,4
0,546919,2
0,546924,8
0,546925,4
0,546928,14
0,546944,25
0,546950,57
0,546951,52
0,546980,23
0,546981,7
0,546982,52
0,546984,66
0,546985,5
0,546990,27
0,546993,43
0,546995,21
0,546996,5
0,546998,24
0,547002,19
0,547003,6
0,547004,17
0,547018,12
0,547021,14
0,547026,20
0,547028,22
0,547030,25
0,547033,7
0,547035,18
0,547038,5
0,547040,2
0,547044,20
0,547045,2
0,547046,10
0,547049,19
0,547050,16
0,547051,10
0,547055,26
0,547056,3
0,547058,47
0,547059,8
0,547060,21
0,547061,14
0,547062,65
0,547064,12
0,547069,60
0,547070,47
0,547071,10
0,547072,6
0,547073,30
0,547075,31
0,547076,17
0,547077,4
0,547078,9
0,547079,34
0,547080,5
0,547081,14
0,547083,41
0,547085,2
0,547087,14
0,547088,18
0,547090,12
0,547092,14
0,547093,21
0,547096,11
0,547097,16
0,547098,24
0,547099,10
0,547103,16
0,547108,21
0,547109,19
0,547122,16
0,547134,14
0,547171,7
0,547192,6
0,547195,32
0,547200,11
0,547203,17
0,547204,6
0,547206,31
0,547220,5
0,547221,11
0,547222,10
0,547223,77
0,547226,9
0,547233,8
0,547240,42
0,547243,57
0,547244,5
0,547245,8
0,547246,10
0,547252,16
0,547273,28
0,547324,8
0,547349,19
0,547350,41
0,547358,154
0,547360,21
0,547361,18
0,547365,11
0,547366,9
0,547367,45
0,547370,29
0,547371,4
0,547372,26
0,547374,78
0,547375,34
0,547380,46
0,547382,58
0,547389,37
0,547405,8
0,547406,5
0,547412,19
0,547413,32
0,547414,12
0,547416,10
0,547417,22
0,547418,29
0,547420,23
0,547428,13
0,547444,15
0,547485,68
0,547488,42
0,547489,5
0,547490,43
0,547491,9
0,547492,9
0,547494,7
0,547496,15
0,547498,75
0,547503,3
0,547507,18
0,547509,8
0,547511,16
0,547512,2
0,547513,16
0,547514,24
0,547517,9
0,547520,20
0,547535,10
0,547539,7
0,547546,2
0,547548,55
0,547549,16
0,547553,12
0,547555,18
0,547556,23
0,547558,6
0,547561,16
0,547563,16
0,547564,11
0,547565,12
0,547567,26
0,547569,20
0,547570,8
0,547571,18
0,547572,15
0,547573,8
0,547576,5
0,547577,9
0,547623,31
0,547639,8
0,547644,15
0,547645,6
0,547650,66
0,547655,15
0,547658,76
0,547659,16
0,547663,71
0,547665,21
0,547666,30
0,547668,9
0,547670,38
0,547672,26
0,547674,11
0,547684,31
0,547685,4
0,547690,23
0,547691,12
0,547694,3
0,547695,10
0,547697,18
0,547712,28
0,547714,10
0,547715,16
0,547716,13
0,547719,8
0,547720,19
0,547721,19
0,547722,22
0,547729,63
0,547772,54
0,547786,48
0,547790,33
0,547793,28
0,547795,18
0,547800,22
0,547801,28
0,547803,17
0,547805,21
0,547811,17
0,547815,12
0,547817,3
0,547820,6
0,547825,8
0,547826,21
0,547828,9
0,547829,20
0,547833,15
0,547834,7
0,547839,20
0,547840,7
0,547842,12
0,547844,4
0,547845,4
0,547846,11
0,547850,62
0,547860,93
0,547863,7
0,547864,20
0,547866,14
0,547867,89
0,547872,37
0,547873,22
0,547874,17
0,547876,11
0,547877,20
0,547879,5
0,547880,34
0,547881,32
0,547883,17
0,547884,43
0,547885,7
0,547886,20
0,547887,30
0,547888,27
0,547890,6
0,547891,19
0,547893,5
0,547894,9
0,547897,24
0,547900,8
0,547902,19
0,547906,65
0,547907,5
0,547909,34
0,547910,116
0,547911,9
0,547912,14
0,547914,12
0,547919,28
0,547920,24
0,547921,39
0,547922,10
0,547923,4
0,547924,22
0,547925,27
0,547926,10
0,547935,8
0,547936,12
0,547937,39
0,547938,23
0,547942,3
0,547945,14
0,547949,3
0,547960,45
0,547962,24
0,547963,15
0,547965,4
0,547971,36
0,547985,19
0,547986,10
0,547990,16
0,548003,18
0,548005,22
0,548006,22
0,548007,17
0,548013,4
0,548016,2
0,548017,21
0,548033,13
0,548038,18
0,548148,50
0,548151,17
0,548152,19
0,548153,13
0,548156,20
0,548158,28
0,548159,4
0,548176,54
0,548177,4
0,548185,22
0,548192,23
0,548197,8
0,548198,52
0,548202,9
0,548213,33
0,548214,17
0,548215,19
0,548218,16
0,548234,14
0,548242,8
0,548256,3
0,548259,28
0,548260,21
0,548267,3
0,548276,18
0,548309,66
0,548311,12
0,548312,47
0,548313,49
0,548314,9
0,548315,7
0,548317,18
0,548323,9
0,548325,15
0,548326,8
0,548327,61
0,548329,14
0,548330,22
0,548331,20
0,548332,3
0,548334,17
0,548335,8
0,548336,4
0,548340,22
0,548349,3
0,548354,13
0,548361,20
0,548370,26
0,548372,3
0,548388,54
0,548400,56
0,548401,8
0,548405,55
0,548407,17
0,548408,17
0,548412,2
0,548451,64
0,548452,15
0,548455,10
0,548458,9
0,548459,7
0,548466,4
0,548468,13
0,548470,15
0,548484,27
0,548486,16
0,548489,5
0,548490,27
0,548491,8
0,548498,12
0,548499,15
0,548500,22
0,548501,3
0,548506,2
0,548507,3
0,548510,34
0,548512,15
0,548520,19
0,548530,2
0,548533,46
0,548541,12
0,548542,8
0,548544,13
0,548545,19
0,548546,9
0,548547,4
0,548548,2
0,548549,3
0,548550,12
0,548551,18
0,548553,9
0,548555,15
0,548557,12
0,548558,19
0,548559,5
0,548566,6
0,548608,9
0,548610,35
0,548611,16
0,548612,126
0,548614,36
0,548616,15
0,548618,12
0,548621,44
0,548622,16
0,548631,12
0,548632,24
0,548634,5
0,548642,15
0,548645,2
0,548648,75
0,548650,24
0,548651,7
0,548655,20
0,548660,6
0,548665,7
0,548668,2
0,548669,2
0,548670,55
0,548687,5
0,548700,10
0,548701,35
0,548702,27
0,548703,41
0,548707,17
0,548709,12
0,548710,17
0,548711,88
0,548712,66
0,548714,152
0,548715,68
0,548716,16
0,548728,67
0,548730,7
0,548732,37
0,548733,36
0,548734,8
0,548739,57
0,548741,14
0,548744,15
0,548757,18
0,548768,15
0,548780,32
0,548792,40
0,548796,54
0,548801,19
0,548808,40
0,548861,17
0,548864,39
0,548865,18
0,548867,40
0,548868,32
0,548869,16
0,548871,7
0,548872,7
0,548874,37
0,548892,7
0,548898,21
0,548900,13
0,548907,3
0,548909,25
0,548910,2
0,548911,9
0,548912,8
0,548917,12
0,548918,13
0,548942,3
0,548952,51
0,548955,4
0,548971,25
0,548975,16
0,548981,2
0,548983,21
0,548984,96
0,548988,13
0,548990,16
0,548991,23
0,549007,20
0,549012,24
0,549015,15
0,549016,2
0,549017,26
0,549018,12
0,549020,2
0,549026,5
0,549047,30
0,549052,19
0,549053,20
0,549055,13
0,549056,12
0,549059,17
0,549102,11
0,549105,2
0,549116,34
0,549117,11
0,549119,10
0,549120,34
0,549121,18
0,549123,19
0,549125,13
0,549126,39
0,549127,14
0,549129,42
0,549130,38
0,549131,3
0,549153,49
0,549169,12
0,549182,11
0,549183,6
0,549185,33
0,549188,20
0,549189,13
0,549190,8
0,549193,23
0,549206,5
0,549222,24
0,549233,14
0,549234,21
0,549235,53
0,549237,7
0,549240,31
0,549243,4
0,549247,16
0,549248,3
0,549249,17
0,549250,83
0,549251,55
0,549255,10
0,549256,6
0,549257,56
0,549259,10
0,549261,57
0,549262,60
0,549263,14
0,549274,23
0,549275,14
0,549277,23
0,549278,21
0,549279,43
0,549282,5
0,549283,18
0,549285,8
0,549286,17
0,549289,22
0,549291,54
0,549292,10
0,549293,19
0,549296,20
0,549297,6
0,549298,19
0,549299,17
0,549301,27
0,549302,24
0,549303,12
0,549306,8
0,549307,14
0,549309,16
0,549310,5
0,549311,10
0,549313,17
0,549317,28
0,549318,14
0,549319,5
0,549320,14
0,549321,23
0,549323,23
0,549324,11
0,549325,30
0,549353,7
0,549360,10
0,549368,39
0,549372,17
0,549387,27
0,549424,29
0,549425,44
0,549428,5
0,549429,13
0,549431,45
0,549432,5
0,549433,4
0,549434,5
0,549439,24
0,549440,10
0,549442,6
0,549443,7
0,549446,23
0,549449,13
0,549451,18
0,549467,9
0,549520,28
0,549526,32
0,549546,57
0,549547,12
0,549548,61
0,549550,26
0,549552,12
0,549555,34
0,549556,47
0,549557,12
0,549558,37
0,549559,25
0,549560,23
0,549561,27
0,549562,14
0,549563,21
0,549564,14
0,549566,18
0,549567,40
0,549570,28
0,549571,34
0,549573,42
0,549574,16
0,549575,33
0,549576,25
0,549579,13
0,549581,9
0,549583,35
0,549584,8
0,549587,29
0,549589,12
0,549592,20
0,549596,14
0,549633,12
0,549646,28
0,549665,5
0,549679,3
0,549680,20
0,549682,14
0,549683,6
0,549687,16
0,549691,10
0,549693,17
0,549694,5
0,549711,24
0,549715,10
0,549716,12
0,549718,15
0,549719,8
0,549722,15
0,549728,15
0,549729,35
0,549733,43
0,549734,70
0,549735,14
0,549740,12
0,549741,21
0,549742,23
0,549743,28
0,549744,8
0,549745,20
0,549749,21
0,549754,22
0,549756,2
0,549771,57
0,549787,23
0,549789,48
0,549790,16
0,549813,30
0,549825,19
0,549832,15
0,549839,5
0,549842,7
0,549843,14
0,549844,42
0,549851,19
0,549852,9
0,549874,37
0,549880,7
0,549881,17
0,549885,11
0,549901,34
0,549902,13
0,549904,7
0,549906,42
0,549907,8
0,549909,14
0,549910,21
0,549914,8
0,549915,28
0,549916,15
0,549920,8
0,549923,12
0,549924,3
0,549929,23
0,549933,22
0,549934,6
0,549939,21
0,549943,42
0,549944,16
0,549946,3
0,549947,19
0,549949,35
0,549951,24
0,549954,19
0,549956,6
0,549957,10
0,549958,71
0,549959,10
0,549964,54
0,549965,8
0,549966,30
0,549967,9
0,549970,6
0,549974,6
0,549975,15
0,549976,8
0,549977,20
0,549978,11
0,549981,48
0,549982,27
0,549983,28
0,549984,28
0,549989,30
0,549990,10
0,549992,7
0,549995,24
0,549999,29
0,550000,35
0,550001,16
0,550003,4
0,550032,5
0,550054,5
0,550071,21
0,550106,36
0,550120,10
0,550124,16
0,550125,23
0,550126,6
0,550130,55
0,550131,11
0,550132,20
0,550134,22
0,550136,12
0,550144,54
0,550148,14
0,550152,23
0,550155,12
0,550158,23
0,550160,5
0,550161,19
0,550163,33
0,550164,8
0,550167,20
0,550169,15
0,550173,9
0,550178,23
0,550179,13
0,550180,17
0,550184,9
0,550185,15
0,550187,5
0,550188,22
0,550190,9
0,550191,18
0,550192,9
0,550194,8
0,550197,4
0,550216,7
0,550218,7
0,550242,8
0,550250,12
0,550251,19
0,550264,11
0,550265,4
0,550275,15
0,550277,21
0,550280,36
0,550282,9
0,550283,19
0,550284,10
0,550286,8
0,550287,9
0,550288,33
0,550290,21
0,550291,9
0,550303,15
0,550310,27
0,550311,29
0,550314,18
0,550315,17
0,550316,19
0,550317,25
0,550318,29
0,550319,14
0,550321,36
0,550322,30
0,550323,31
0,550324,18
0,550325,18
0,550326,20
0,550327,28
0,550328,29
0,550329,20
0,550332,62
0,550333,22
0,550334,26
0,550335,12
0,550338,4
0,550339,19
0,550346,14
0,550347,17
0,550348,21
0,550350,46
0,550351,14
0,550352,27
0,550357,5
0,550360,36
0,550361,20
0,550389,42
0,550439,26
0,550440,11
0,550449,3
0,550452,7
0,550453,3
0,550459,46
0,550464,63
0,550465,4
0,550467,31
0,550469,30
0,550473,32
0,550477,89
0,550478,18
0,550479,36
0,550481,9
0,550487,11
0,550490,16
0,550495,14
0,550497,2
0,550498,15
0,550503,18
0,550504,14
0,550512,105
0,550514,13
0,550515,54
0,550517,29
0,550518,21
0,550519,30
0,550520,22
0,550521,23
0,550522,34
0,550523,15
0,550525,27
0,550526,20
0,550527,50
0,550528,10
0,550535,9
0,550539,8
0,550560,8
0,550579,19
0,550606,8
0,550607,23
0,550612,21
0,550615,23
0,550616,13
0,550617,20
0,550619,7
0,550622,59
0,550623,6
0,550624,7
0,550625,6
0,550626,32
0,550627,26
0,550628,8
0,550629,9
0,550631,23
0,550632,27
0,550633,44
0,550635,6
0,550639,29
0,550643,6
0,550644,22
0,550645,7
0,550651,125
0,550655,9
0,550656,23
0,550665,13
0,550670,9
0,550675,12
0,550701,9
0,550723,18
0,550750,19
0,550755,5
0,550756,3
0,550765,10
0,550766,14
0,550767,17
0,550769,8
0,550772,2
0,550773,20
0,550778,24
0,550782,2
0,550783,23
0,550785,27
0,550796,19
0,550799,18
0,550801,3
0,550802,18
0,550803,20
0,550804,19
0,550805,22
0,550806,17
0,550817,17
0,550818,13
0,550819,70
0,550820,18
0,550821,23
0,550822,15
0,550826,14
0,550827,21
0,550832,10
0,550833,3
0,550834,25
0,550835,80
0,550836,35
0,550837,16
0,550838,24
0,550885,19
0,550890,30
0,550901,18
0,550913,21
0,550914,28
0,550916,6
0,550918,19
0,550921,35
0,550923,4
0,550924,3
0,550925,13
0,550936,6
0,550938,13
0,550939,19
0,550941,47
0,550942,13
0,550944,6
0,550946,11
0,550956,39
0,550958,15
0,550960,10
0,550965,10
0,550971,11
0,550974,11
0,550978,18
0,550988,19
0,550992,14
0,550993,32
0,550996,8
0,550998,4
0,550999,11
0,551002,24
0,551003,23
0,551011,4
0,551013,10
0,551028,19
0,551056,56
0,551057,38
0,551085,23
0,551088,23
0,551125,17
0,551136,32
0,551137,44
0,551143,6
0,551147,16
0,551149,8
0,551150,7
0,551151,4
0,551158,38
0,551159,9
0,551160,65
0,551161,18
0,551163,28
0,551164,5
0,551170,15
0,551172,12
0,551183,7
0,551184,2
0,551185,6
0,551188,3
0,551192,30
0,551193,37
0,551197,10
0,551202,4
0,551218,20
0,551268,25
0,551269,50
0,551270,59
0,551271,10
0,551274,17
0,551275,30
0,551276,32
0,551277,61
0,551278,11
0,551280,7
0,551281,16
0,551282,31
0,551283,67
0,551289,20
0,551305,23
0,551315,15
0,551334,2
0,551337,18
0,551338,2
0,551342,19
0,551346,28
0,551347,10
0,551349,25
0,551352,16
0,551383,6
0,551384,8
0,551387,10
0,551390,14
0,551392,10
0,551393,5
0,551395,10
0,551396,16
0,551397,14
0,551398,22
0,551399,30
0,551400,32
0,551401,2
0,551412,20
0,551413,6
0,551414,85
0,551415,3
0,551417,29
0,551418,15
0,551421,6
0,551426,28
0,551428,12
0,551437,11
0,551439,16
0,551445,3
0,551462,20
0,551467,7
0,551469,6
0,551471,61
0,551507,22
0,551514,3
0,551515,7
0,551516,67
0,551518,30
0,551519,17
0,551520,21
0,551524,24
0,551527,33
0,551529,32
0,551531,58
0,551532,20
0,551533,38
0,551534,14
0,551535,5
0,551539,20
0,551542,17
0,551543,8
0,551546,15
0,551548,28
0,551549,15
0,551550,3
0,551561,17
0,551584,29
0,551599,17
0,551616,36
0,551623,11
0,551649,3
0,551652,4
0,551653,14
0,551654,2
0,551661,4
0,551665,22
0,551688,13
0,551693,22
0,551702,15
0,551713,19
0,551714,14
0,551720,4
0,551721,32
0,551724,50
0,551730,8
0,551731,28
0,551733,15
0,551734,33
0,551775,47
0,551776,38
0,551791,15
0,551812,20
0,551816,32
0,551817,19
0,551819,6
0,551820,19
0,551821,27
0,551822,9
0,551823,11
0,551824,33
0,551825,2
0,551826,2
0,551834,6
0,551835,24
0,551836,4
0,551842,13
0,551843,16
0,551844,11
0,551846,19
0,551850,18
0,551852,13
0,551855,62
0,551856,6
0,551857,18
0,551859,14
0,551860,16
0,551862,3
0,551869,30
0,551872,10
0,551875,2
0,551876,16
0,551878,2
0,551879,3
0,551880,16
0,551881,6
0,551882,7
0,551883,7
0,551884,15
0,551887,10
0,551890,6
0,551891,17
0,551895,2
0,551896,9
0,551897,4
0,551902,2
0,551907,3
0,551944,16
0,551951,3
0,551953,37
0,551954,16
0,551956,44
0,551957,8
0,551958,22
0,551959,7
0,551960,26
0,551961,19
0,551962,5
0,551963,16
0,551966,62
0,551967,9
0,551978,7
0,551979,2
0,551980,4
0,551984,17
0,551985,10
0,551986,19
0,551988,11
0,551989,3
0,551991,10
0,551992,9
0,551993,12
0,551994,29
0,551996,17
0,551998,23
0,552004,10
0,552005,30
0,552008,2
0,552010,43
0,552011,8
0,552018,10
0,552023,25
0,552032,5
0,552033,8
0,552034,5
0,552037,8
0,552040,14
0,552041,6
0,552044,11
0,552046,24
0,552053,12
0,552054,21
0,552057,13
0,552058,17
0,552059,11
0,552062,10
0,552064,14
0,552078,15
0,552080,3
0,552121,16
0,552127,4
0,552139,19
0,552166,24
0,552167,5
0,552169,7
0,552176,25
0,552179,10
0,552180,29
0,552183,36
0,552184,8
0,552188,20
0,552191,6
0,552192,16
0,552193,16
0,552196,8
0,552197,7
0,552198,17
0,552202,5
0,552217,11
0,552231,44
0,552238,3
0,552240,6
0,552252,13
0,552253,6
0,552255,14
0,552256,12
0,552259,23
0,552260,13
0,552261,15
0,552263,7
0,552264,23
0,552265,53
0,552266,11
0,552267,18
0,552269,71
0,552273,16
0,552276,9
0,552277,57
0,552278,41
0,552279,8
0,552280,14
0,552281,47
0,552282,36
0,552284,5
0,552285,121
0,552287,7
0,552288,14
0,552289,2
0,552290,78
0,552291,23
0,552292,2
0,552293,11
0,552294,8
0,552295,40
0,552296,42
0,552297,7
0,552298,16
0,552303,15
0,552305,7
0,552306,18
0,552308,15
0,552309,21
0,552310,36
0,552311,13
0,552312,9
0,552314,6
0,552316,21
0,552318,59
0,552319,4
0,552321,18
0,552322,15
0,552323,13
0,552325,16
0,552326,16
0,552327,6
0,552328,11
0,552329,15
0,552330,20
0,552332,24
0,552353,29
0,552357,13
0,552358,46
0,552371,13
0,552372,19
0,552404,13
0,552418,18
0,552441,6
0,552444,25
0,552448,17
0,552449,13
0,552452,15
0,552453,24
0,552456,24
0,552457,25
0,552460,35
0,552461,4
0,552463,8
0,552464,9
0,552465,21
0,552468,28
0,552469,71
0,552472,16
0,552479,6
0,552491,6
0,552521,5
0,552528,19
0,552529,2
0,552530,22
0,552536,18
0,552542,18
0,552543,21
0,552544,24
0,552545,12
0,552548,7
0,552551,11
0,552554,33
0,552555,9
0,552557,6
0,552558,22
0,552559,16
0,552573,3
0,552576,2
0,552577,3
0,552631,29
0,552638,28
0,552639,8
0,552642,16
0,552643,28
0,552644,5
0,552646,9
0,552649,8
0,552651,31
0,552652,37
0,552654,47
0,552655,43
0,552669,35
0,552690,16
0,552692,16
0,552695,47
0,552696,6
0,552703,43
0,552708,13
0,552711,20
0,552712,13
0,552714,18
0,552721,17
0,552723,12
0,552726,24
0,552727,33
0,552730,30
0,552731,18
0,552764,16
0,552770,9
0,552802,25
0,552803,43
0,552806,5
0,552813,19
0,552816,49
0,552817,30
0,552818,3
0,552820,54
0,552822,38
0,552823,24
0,552827,3
0,552828,17
0,552831,18
0,552835,23
0,552838,9
0,552842,6
0,552843,34
0,552844,16
0,552847,14
0,552852,61
0,552853,14
0,552854,19
0,552855,4
0,552860,9
0,552869,27
0,552871,11
0,552872,15
0,552873,3
0,552877,19
0,552880,29
0,552881,8
0,552884,12
0,552887,2
0,552890,5
0,552891,5
0,552893,15
0,552905,35
0,552945,4
0,552947,5
0,552948,14
0,552950,34
0,552951,40
0,552952,10
0,552954,8
0,552960,5
0,552961,23
0,552962,8
0,552963,27
0,552964,16
0,552965,15
0,552966,4
0,552967,8
0,552968,9
0,552969,15
0,552971,6
0,552972,10
0,552973,12
0,552974,4
0,552975,42
0,552977,15
0,552988,3
0,552990,21
0,553000,4
0,553001,9
0,553004,17
0,553005,59
0,553006,40
0,553007,15
0,553009,42
0,553011,21
0,553012,11
0,553014,93
0,553017,76
0,553034,29
0,553035,122
0,553036,11
0,553040,5
0,553042,11
0,553048,36
0,553053,12
0,553054,30
0,553055,9
0,553060,28
0,553067,51
0,553074,80
0,553129,24
0,553130,12
0,553131,4
0,553140,19
0,553141,51
0,553143,6
0,553144,6
0,553145,7
0,553146,28
0,553149,18
0,553154,4
0,553165,15
0,553166,13
0,553170,3
0,553173,13
0,553174,16
0,553176,13
0,553177,3
0,553178,24
0,553179,20
0,553180,19
0,553183,16
0,553184,59
0,553185,21
0,553186,8
0,553187,19
0,553188,10
0,553189,79
0,553190,40
0,553191,15
0,553193,9
0,553194,36
0,553195,9
0,553196,6
0,553197,23
0,553198,25
0,553199,58
0,553200,9
0,553201,4
0,553202,52
0,553204,26
0,553205,11
0,553207,18
0,553208,16
0,553219,11
0,553223,4
0,553224,34
0,553225,11
0,553226,6
0,553227,5
0,553228,30
0,553239,4
0,553341,18
0,553342,8
0,553343,15
0,553346,15
0,553347,27
0,553350,4
0,553356,45
0,553363,17
0,553371,5
0,553374,30
0,553377,20
0,553379,3
0,553381,13
0,553383,13
0,553384,25
0,553385,70
0,553386,27
0,553388,26
0,553392,11
0,553402,20
0,553403,6
0,553408,10
0,553410,8
0,553412,4
0,553415,17
0,553418,17
0,553419,6
0,553420,12
0,553421,6
0,553427,3
0,553461,46
0,553462,28
0,553464,17
0,553476,23
0,553477,17
0,553484,4
0,553485,32
0,553487,35
0,553488,31
0,553489,29
0,553490,13
0,553491,8
0,553496,6
0,553497,3
0,553498,6
0,553499,5
0,553504,25
0,553505,38
0,553506,2
0,553515,20
0,553525,8
0,553526,15
0,553537,17
0,553538,25
0,553552,30
0,553553,18
0,553556,51
0,553565,26
0,553566,15
0,553571,9
0,553573,2
0,553575,20
0,553585,25
0,553612,6
0,553650,6
0,553654,3
0,553655,12
0,553657,50
0,553658,35
0,553660,11
0,553662,13
0,553664,14
0,553668,16
0,553670,16
0,553672,25
0,553675,14
0,553678,24
0,553680,13
0,553681,7
0,553684,10
0,553685,40
0,553701,2
0,553703,33
0,553710,35
0,553711,14
0,553712,11
0,553714,22
0,553720,10
0,553721,23
0,553722,4
0,553724,24
0,553725,19
0,553726,5
0,553727,7
0,553731,35
0,553732,7
0,553737,15
0,553738,14
0,553740,9
0,553741,24
0,553747,21
0,553750,20
0,553751,21
0,553752,11
0,553754,13
0,553765,9
0,553781,6
0,553829,10
0,553830,10
0,553832,27
0,553835,7
0,553838,33
0,553839,2
0,553842,19
0,553843,18
0,553844,13
0,553848,11
0,553850,7
0,553852,29
0,553855,6
0,553856,88
0,553861,15
0,553864,23
0,553869,30
0,553870,11
0,553873,11
0,553876,19
0,553881,6
0,553884,4
0,553885,5
0,553886,13
0,553888,19
0,553889,19
0,553892,6
0,553893,13
0,553894,32
0,553896,19
0,553899,23
0,553900,4
0,553902,9
0,553907,7
0,553908,11
0,553909,9
0,553911,25
0,553912,22
0,553916,10
0,553917,6
0,553918,9
0,553921,17
0,553922,11
0,553923,12
0,553925,15
0,553930,11
0,553932,8
0,553938,6
0,553940,25
0,553941,21
0,553942,39
0,553996,20
0,554000,14
0,554008,8
0,554009,26
0,554013,26
0,554014,7
0,554015,27
0,554016,57
0,554018,5
0,554019,22
0,554027,9
0,554028,23
0,554030,45
0,554031,8
0,554038,12
0,554039,29
0,554042,11
0,554043,5
0,554050,6
0,554057,4
0,554059,26
0,554062,20
0,554064,2
0,554065,29
0,554066,20
0,554067,14
0,554068,5
0,554069,30
0,554073,8
0,554075,19
0,554076,26
0,554077,9
0,554079,46
0,554081,9
0,554082,20
0,554083,47
0,554084,22
0,554087,5
0,554088,17
0,554089,41
0,554091,9
0,554092,15
0,554093,30
0,554094,35
0,554096,53
0,554099,29
0,554101,11
0,554102,28
